customer_id,name,email,churn_type
22174,"William Long",christophergibson@mcmahon.biz,financial_churn_flag
22175,"Erin Arnold",clarkjoseph@coleman-roberts.biz,engagement_churn_flag
22176,"William Herring",klopez@hotmail.com,financial_churn_flag
22177,"Randall Ramos",ronald93@yahoo.com,financial_churn_flag
22178,"Nicholas Carrillo",richardkirby@mitchell.net,financial_churn_flag
22179,"Dana Nicholson",uhood@wiley.com,active
22180,"Stephen Williamson",lwashington@yahoo.com,financial_churn_flag
22181,"Amy Foster",lauren44@meyers.com,financial_churn_flag
22182,"Rachel Garcia",adkinspamela@sullivan.com,engagement_churn_flag
22183,"Natalie Castillo",qbeard@hotmail.com,financial_churn_flag
22184,"David Ali",njohnson@gmail.com,financial_churn_flag
22185,"Mark Johnson",carolyn41@parks-davis.info,financial_churn_flag
22186,"Holly James",crystaljenkins@yahoo.com,financial_churn_flag
22187,"Peter Wilson",nunezthomas@hotmail.com,financial_churn_flag
22188,"Jessica Cooper",waguilar@silva.com,active
22189,"Kristin Young",renee94@hotmail.com,financial_churn_flag
22190,"Christopher Salinas",katrina74@hotmail.com,financial_churn_flag
22191,"Mark Marshall",josephsarah@baldwin-harrison.com,financial_churn_flag
22192,"Erin Perez",jensencharles@yahoo.com,financial_churn_flag
22193,"Linda Fox",pbartlett@weber-perez.info,financial_churn_flag
22194,"Nathaniel Hopkins",edwardwilson@hurst-brown.com,engagement_churn_flag
22195,"Linda Willis",stewartsamuel@colon.biz,financial_churn_flag
22196,"Jacob Burke",foxdennis@hotmail.com,financial_churn_flag
22197,"Alexis Goodman",pcoleman@romero.com,engagement_churn_flag
22198,"Stacey Lopez",fsilva@gmail.com,financial_churn_flag
22199,"Cynthia Gonzales",smithwilliam@gmail.com,financial_churn_flag
22200,"Mrs. Lisa Anderson",ozamora@hotmail.com,financial_churn_flag
22201,"Melissa Wilson",christopherrobinson@perez.com,engagement_churn_flag
22202,"Amy Bolton",bfernandez@cummings.com,financial_churn_flag
22203,"Brandon Williams",timothylee@yahoo.com,financial_churn_flag
22204,"John Brown",sarahkim@hotmail.com,financial_churn_flag
22205,"Michael Sanchez",jennifer06@gmail.com,financial_churn_flag
22206,"Martha Hernandez",omiller@hotmail.com,financial_churn_flag
22207,"Mark Taylor",mark01@oliver.com,financial_churn_flag
22208,"Joseph Rivas",rachel18@yahoo.com,financial_churn_flag
22209,"Denise Thompson",john17@brown.com,financial_churn_flag
22210,"Denise Benton",xholmes@baker-waller.com,financial_churn_flag
22211,"Robert Douglas",jennifergay@brooks-hart.biz,financial_churn_flag
22212,"Patrick Fuentes",seandavis@hotmail.com,financial_churn_flag
22213,"David Warner",aromero@gibson-webb.com,financial_churn_flag
22214,"April Evans",laurie45@yahoo.com,financial_churn_flag
22215,"Brandy Shaw",ehenderson@lambert.com,engagement_churn_flag
22216,"Charles Baker",kristinabishop@gray-johnson.org,financial_churn_flag
22217,"Dawn Ingram",thorntonthomas@gmail.com,financial_churn_flag
22218,"Jessica Combs",james10@hotmail.com,engagement_churn_flag
22219,"Daniel Brown",lindsay78@perez.com,financial_churn_flag
22220,"Sarah Hudson",aliciamiller@yahoo.com,financial_churn_flag
22221,"Mrs. Nicole Barrett DDS",rachelortiz@wells.com,financial_churn_flag
22222,"Brittany Martin",xraymond@dodson.com,financial_churn_flag
22223,"Alexander Compton",justin09@foley.com,financial_churn_flag
22224,"Scott Collins",boylejason@yates-harris.net,financial_churn_flag
22225,"Daniel Collins",jonesrobin@yahoo.com,financial_churn_flag
22226,"Robert Allen",holtjason@hotmail.com,financial_churn_flag
22227,"Tracy Lang",dominguezelizabeth@bishop.com,financial_churn_flag
22228,"Michael Stewart",fernando97@yahoo.com,financial_churn_flag
22229,"David Lowery",newtonkenneth@hotmail.com,financial_churn_flag
22230,"Sarah Sullivan",nicholas15@yahoo.com,financial_churn_flag
22231,"Dana Walker",danielnichols@cherry.biz,financial_churn_flag
22232,"Christina Burns",joshuaprice@gmail.com,financial_churn_flag
22233,"Tara Hall",lisaturner@yahoo.com,financial_churn_flag
22234,"Joshua Daniel",umorse@williams.com,financial_churn_flag
22235,"Troy Moore",hwatson@gonzalez-taylor.com,financial_churn_flag
22236,"Crystal Malone",zvazquez@thompson-logan.com,financial_churn_flag
22237,"Brooke Hurley",diana37@gmail.com,financial_churn_flag
22238,"Stephanie Coleman",xstevens@gmail.com,active
22239,"Alexis Snyder DDS",emmadean@jones.com,financial_churn_flag
22240,"Robin Scott",stewartcharles@hotmail.com,financial_churn_flag
22241,"Monica Murphy",rhenderson@johnson-sullivan.info,financial_churn_flag
22242,"David Morris",rodriguezangela@stone.net,financial_churn_flag
22243,"Rose Mendoza",beverly63@gmail.com,financial_churn_flag
22244,"Austin Smith",ddixon@hotmail.com,financial_churn_flag
22245,"Melissa Anderson",erinpruitt@gmail.com,financial_churn_flag
22246,"Tony Porter",gordontravis@perez.net,financial_churn_flag
22247,"Christopher Mercado",pgriffin@johnson-huffman.info,financial_churn_flag
22248,"Brooke Bernard",brianrosario@gmail.com,active
22249,"Cynthia Chambers",mcooper@yahoo.com,financial_churn_flag
22250,"James Massey",riossteven@shaffer.com,financial_churn_flag
22251,"Cynthia Barnett",judithwolfe@sanford.com,financial_churn_flag
22252,"Patrick Clark",arnoldstephanie@miller.com,active
22253,"Riley Carpenter",thomas73@gmail.com,financial_churn_flag
22254,"David Gonzalez",edwardharrison@robles.com,financial_churn_flag
22255,"James Morrow",christopher95@hotmail.com,financial_churn_flag
22256,"Jennifer Evans DVM",danieljones@jones.com,financial_churn_flag
22257,"Laura Berger",yjordan@gmail.com,financial_churn_flag
22258,"April Murray",steelekristin@yahoo.com,financial_churn_flag
22259,"Jason Cameron",wrobertson@clay.com,financial_churn_flag
22260,"Brenda Moody",angelaray@gmail.com,financial_churn_flag
22261,"Derek Warren",igallegos@hotmail.com,active
22262,"Johnny Moore",ellenaustin@wolfe.com,financial_churn_flag
22263,"Robert Hart",ronnie30@anderson.net,financial_churn_flag
22264,"Theresa Russell",rhall@hotmail.com,financial_churn_flag
22265,"Andrea Gilbert",jamievaldez@robinson-cummings.com,financial_churn_flag
22266,"Daniel Sims",qwilkinson@russell.com,financial_churn_flag
22267,"Roy Gibson",rebekahwilliams@gmail.com,financial_churn_flag
22268,"Elizabeth Mathews",ryan82@baker-marshall.info,financial_churn_flag
22269,"Dr. Marvin Mccann III",weaverholly@romero.com,financial_churn_flag
22270,"Julie Mendez",potterjeffrey@nguyen.com,financial_churn_flag
22271,"Kevin Martinez",jeremy11@roberson-cochran.com,engagement_churn_flag
22272,"Casey Malone",krystalgray@gmail.com,financial_churn_flag
22273,"Sara Henderson",nathan39@hotmail.com,financial_churn_flag
22274,"Colleen Joseph",xgarcia@gamble-key.com,financial_churn_flag
22275,"Steven Green",margaretsmith@yahoo.com,financial_churn_flag
22276,"Karen Smith",lowedonna@anderson.com,financial_churn_flag
22277,"Brenda Walker",vdowns@gmail.com,financial_churn_flag
22278,"Matthew Huynh",alexaphillips@yahoo.com,financial_churn_flag
22279,"Tracy White",hamptonrobert@sanford.com,engagement_churn_flag
22280,"Grant Hodge",vpope@gmail.com,financial_churn_flag
22281,"Rebecca Taylor",nanderson@waters-baker.com,financial_churn_flag
22282,"Kenneth Gilmore",debraellis@hotmail.com,engagement_churn_flag
22283,"Samuel Steele",samuelbanks@hotmail.com,financial_churn_flag
22284,"Timothy Cooper",jacobhernandez@yahoo.com,financial_churn_flag
22285,"Jonathan Medina",seanharper@hotmail.com,financial_churn_flag
22286,"Elizabeth Marshall",brooksbrian@hotmail.com,engagement_churn_flag
22287,"Pamela Smith",melissacortez@mendoza-morris.com,financial_churn_flag
22288,"Diamond Montoya",chris92@gmail.com,financial_churn_flag
22289,"Caleb Owens",bradley27@yahoo.com,financial_churn_flag
22290,"John Payne",robertharris@lopez-brown.biz,financial_churn_flag
22291,"Thomas Sellers",anthony43@gmail.com,engagement_churn_flag
22292,"David Norman",jessicasosa@richardson.com,financial_churn_flag
22293,"Gary Williams",belljonathan@benson-cummings.com,financial_churn_flag
22294,"Donna Sullivan",ncopeland@rodriguez.com,financial_churn_flag
22295,"Ronald Cline",wardkrystal@nelson-russell.org,active
22296,"Kaitlyn Rivera",andreanavarro@hotmail.com,active
22297,"Bryan Douglas",andersondawn@ross.net,financial_churn_flag
22298,"Thomas Moran",fowlerjames@gmail.com,financial_churn_flag
22299,"Eric Gomez",virginiarichards@hotmail.com,financial_churn_flag
22300,"Jennifer Villegas",perry57@hotmail.com,financial_churn_flag
22301,"Traci Garza",mariajohnson@frost.com,financial_churn_flag
22302,"Barbara Davis",oglover@conley-berry.info,financial_churn_flag
22303,"Robert Waters",patricia71@mcclure-johnson.com,financial_churn_flag
22304,"Lauren Wood",raymondolson@gmail.com,financial_churn_flag
22305,"Shannon Parker",robertvillanueva@yahoo.com,financial_churn_flag
22306,"Joe Cunningham",lisafox@thompson.net,financial_churn_flag
22307,"Katherine Taylor",heatherhernandez@yahoo.com,financial_churn_flag
22308,"Mr. Travis Daugherty",dawn21@cortez.com,financial_churn_flag
22309,"Angela Sosa",emilywagner@price-cook.biz,financial_churn_flag
22310,"Terry Holt",wedwards@gmail.com,financial_churn_flag
22311,"Heather Barron",tinasmith@hotmail.com,active
22312,"Tanya Watson",henry94@hotmail.com,financial_churn_flag
22313,"Amanda Parker",keith28@gonzalez.com,financial_churn_flag
22314,"Kayla Hayden",aoconnor@soto.com,active
22315,"Sharon Morris",granttaylor@hotmail.com,active
22316,"Richard Young",savannahjohnson@harper.org,engagement_churn_flag
22317,"Madison Kaufman",thompsoncameron@hotmail.com,financial_churn_flag
22318,"Robert Thompson",wandanelson@gmail.com,financial_churn_flag
22319,"Terry Whitaker",tannernicholas@gmail.com,financial_churn_flag
22320,"Kevin Parrish",olsenjulie@day.biz,engagement_churn_flag
22321,"Cathy Lee",martinezbradley@palmer.org,financial_churn_flag
22322,"Samuel Elliott",kristopherbeltran@yahoo.com,active
22323,"Michael Norris",hilldeanna@hotmail.com,financial_churn_flag
22324,"Keith Baker",christopher49@hotmail.com,financial_churn_flag
22325,"Lindsey Smith",cassie79@yahoo.com,financial_churn_flag
22326,"Jay Wright",hernandezmelissa@cruz.org,financial_churn_flag
22327,"Juan Cordova",crystal01@huffman.com,financial_churn_flag
22328,"Catherine Collier",douglaszachary@watson.info,financial_churn_flag
22329,"Juan Murillo",tateryan@yahoo.com,financial_churn_flag
22330,"Sandra Jackson",dboyer@hotmail.com,active
22331,"Jennifer Parker",brownkimberly@yahoo.com,financial_churn_flag
22332,"Donald Valenzuela",xpark@yahoo.com,financial_churn_flag
22333,"Dana Coleman",travis55@hotmail.com,financial_churn_flag
22334,"Michelle Delgado",vhester@walker-richardson.com,financial_churn_flag
22335,"Misty Ortiz",julie78@turner-shields.org,financial_churn_flag
22336,"Christian Graham",wayne91@hotmail.com,financial_churn_flag
22337,"Natalie Hall",walkersamuel@harris-carter.com,financial_churn_flag
22338,"Catherine Long",sharon45@swanson.com,financial_churn_flag
22339,"Nicholas Mitchell",michael25@gmail.com,financial_churn_flag
22340,"Daniel Jones",brownbrianna@martinez.com,financial_churn_flag
22341,"Rebecca Blake",christopher32@fisher.net,financial_churn_flag
22342,"Laura Munoz",tonya86@burke.com,financial_churn_flag
22343,"Carol Mays",williamsryan@allen-snyder.com,financial_churn_flag
22344,"Alicia Howard",mary84@byrd.com,active
22345,"Brandon Blake",davisruben@carter.com,active
22346,"Paul Bell",smithsierra@chang.com,engagement_churn_flag
22347,"James Sullivan",david28@yahoo.com,financial_churn_flag
22348,"Heather Carey",xtaylor@gonzalez.com,financial_churn_flag
22349,"Jared Reed",jacksonmitchell@duncan.info,financial_churn_flag
22350,"Sandra Garner",gjennings@gmail.com,financial_churn_flag
22351,"Jesse Macias",qward@ruiz.com,financial_churn_flag
22352,"Stephanie Rose",harveydaniel@gmail.com,financial_churn_flag
22353,"Kayla Arias",pblake@yahoo.com,engagement_churn_flag
22354,"Amanda Parker",smithconnie@gmail.com,engagement_churn_flag
22355,"Austin Harris",abennett@gmail.com,financial_churn_flag
22356,"Erin Burton",victoriameadows@hill.net,financial_churn_flag
22357,"Tonya Graves",xkelly@wells-lee.com,financial_churn_flag
22358,"Seth Short",michael53@gmail.com,financial_churn_flag
22359,"Michelle Nolan",lindalopez@yahoo.com,financial_churn_flag
22360,"Amanda Sims",nwest@ellis-howard.com,financial_churn_flag
22361,"Nichole Moore",eric34@powell.net,engagement_churn_flag
22362,"Daniel Fernandez",jacksonjacob@gmail.com,financial_churn_flag
22363,"Karen Moore",kellyroberts@andrews.com,financial_churn_flag
22364,"Joshua Barajas",mirandasmith@gmail.com,financial_churn_flag
22365,"Eric Gallagher",christina07@yahoo.com,financial_churn_flag
22366,"John Alexander",tnguyen@hotmail.com,financial_churn_flag
22367,"Andrew Williams",kimberly22@greene.com,financial_churn_flag
22368,"Gina Leonard",ramireznancy@hotmail.com,financial_churn_flag
22369,"Marie Lee",nicholas56@hill.biz,financial_churn_flag
22370,"Tracey Bender",vperez@burns-lloyd.com,engagement_churn_flag
22371,"Kendra Cannon",kimberly25@hernandez-smith.com,financial_churn_flag
22372,"Emily Kirk",melissa81@olsen.com,engagement_churn_flag
22373,"Robert Robertson",smedina@hotmail.com,financial_churn_flag
22374,"Teresa Davis",xturner@holmes.com,active
22375,"Louis Marsh",vwebb@davis.com,financial_churn_flag
22376,"David Roberts",ygibson@gmail.com,financial_churn_flag
22377,"Daniel Rose",cwatson@martinez.net,financial_churn_flag
22378,"Shannon Aguilar",landerson@garcia.com,engagement_churn_flag
22379,"Randall Glover",whoward@gmail.com,financial_churn_flag
22380,"Madison Andrews",williskristen@hotmail.com,financial_churn_flag
22381,"Anthony Hansen",michaelsanders@garcia.info,financial_churn_flag
22382,"Tanya Smith",bentonnicole@may.com,financial_churn_flag
22383,"Krystal Duffy",falexander@yahoo.com,financial_churn_flag
22384,"Jim Leon",nhall@bryant-dennis.org,financial_churn_flag
22385,"Veronica Huff",michelle59@graves.com,engagement_churn_flag
22386,"Patricia Castillo",sharonramsey@hotmail.com,financial_churn_flag
22387,"James Burton",heatherwade@yahoo.com,financial_churn_flag
22388,"Hannah Obrien",garrettmatthew@garcia-brown.com,financial_churn_flag
22389,"Jeffrey Alexander",joelrios@gmail.com,financial_churn_flag
22390,"Brenda Spencer",ihuynh@hotmail.com,financial_churn_flag
22391,"Beth Martin",crystalwilson@hotmail.com,financial_churn_flag
22392,"Patricia Bowman",carrie31@hotmail.com,financial_churn_flag
22393,"Brittany Green",williamwillis@moore-robinson.com,financial_churn_flag
22394,"David Hernandez",stephenpowers@hotmail.com,financial_churn_flag
22395,"Cynthia Bean",penningtoncindy@gmail.com,financial_churn_flag
22396,"Jason Jones",briancervantes@hotmail.com,financial_churn_flag
22397,"Henry Dean",kendra48@white-padilla.com,financial_churn_flag
22398,"Robert West",jeffreyevans@irwin-griffin.org,financial_churn_flag
22399,"Robert Hicks",pdickson@yahoo.com,engagement_churn_flag
22400,"Eric Smith",ianthomas@reed.com,financial_churn_flag
22401,"Brendan Hale",qhubbard@yahoo.com,financial_churn_flag
22402,"Alexander Thompson",jeffrey17@stone.com,financial_churn_flag
22403,"Bryan Davis",pdavis@gmail.com,engagement_churn_flag
22404,"Jacqueline Smith",miguel24@gmail.com,financial_churn_flag
22405,"Joseph Garcia",johnfisher@gmail.com,financial_churn_flag
22406,"Elizabeth Hughes",tina90@robinson.com,financial_churn_flag
22407,"Katherine Delacruz",huntergrant@gmail.com,active
22408,"Timothy Finley",zturner@jones.com,engagement_churn_flag
22409,"Adam Miller",ricardo84@arnold-rivera.info,engagement_churn_flag
22410,"Angela Wilson",lisa68@yahoo.com,financial_churn_flag
22411,"Mary Hoffman",swall@yahoo.com,financial_churn_flag
22412,"Miranda Schmidt",anna71@hotmail.com,financial_churn_flag
22413,"Paul Brooks",michael23@hotmail.com,financial_churn_flag
22414,"Anita Campbell",william30@hotmail.com,active
22415,"Larry Brown",rothpaul@gmail.com,financial_churn_flag
22416,"Troy Callahan",jeffrey07@turner-young.com,financial_churn_flag
22417,"Donna Reyes",esmith@rivera.com,engagement_churn_flag
22418,"Chelsea Jordan",robert00@howell-lee.biz,financial_churn_flag
22419,"Karen Shelton",heather46@yahoo.com,financial_churn_flag
22420,"Wendy Simpson",grhodes@hotmail.com,active
22421,"Timothy Alexander",erichernandez@lewis.org,financial_churn_flag
22422,"Joseph Smith",fergusonkevin@yahoo.com,active
22423,"Adam Mccoy",bonnie30@yahoo.com,financial_churn_flag
22424,"Erin Rose",nancyguzman@rogers.com,financial_churn_flag
22425,"Katie Harrison",valerie04@hanson.net,active
22426,"Jade Bailey",john67@yang-moore.org,financial_churn_flag
22427,"Matthew Mora",lewismichelle@palmer.info,active
22428,"Sara Henderson",johnstonnorma@hotmail.com,financial_churn_flag
22429,"Luis Reese",knoxdillon@wilson.com,financial_churn_flag
22430,"Eugene Porter",roberto88@gmail.com,financial_churn_flag
22431,"Robert Gill",benderwilliam@yahoo.com,financial_churn_flag
22432,"Jasmine Reeves",angela40@yahoo.com,engagement_churn_flag
22433,"Jacob Glenn",ohumphrey@rodriguez.com,engagement_churn_flag
22434,"Cathy Rocha",hutchinsonshannon@yahoo.com,financial_churn_flag
22435,"Madison Stevens",kevinbecker@yahoo.com,financial_churn_flag
22436,"John Young",kylearias@yahoo.com,financial_churn_flag
22437,"Heather Lewis",longmelissa@yahoo.com,financial_churn_flag
22438,"Edwin Stokes",fredmarks@hotmail.com,financial_churn_flag
22439,"James Diaz",baileytara@gmail.com,financial_churn_flag
22440,"Amy Horn",paul62@yahoo.com,financial_churn_flag
22441,"Mr. Adam Gibson",amber93@yahoo.com,financial_churn_flag
22442,"Kayla Mason",amydelacruz@hotmail.com,financial_churn_flag
22443,"Edward Gonzales",nrose@roberts-johnson.net,financial_churn_flag
22444,"Corey Jenkins",dkane@gmail.com,financial_churn_flag
22445,"Dr. Curtis Davenport",jeremiahcurry@yahoo.com,financial_churn_flag
22446,"Amber Benton",nguyenvanessa@hotmail.com,financial_churn_flag
22447,"Wayne Higgins",perezjessica@hotmail.com,financial_churn_flag
22448,"Nathaniel Floyd",jonathan97@gmail.com,engagement_churn_flag
22449,"Janet Lyons",justin93@brooks-marshall.biz,financial_churn_flag
22450,"Jared Dougherty",steve12@scott.com,financial_churn_flag
22451,"Whitney Lewis",johnthomas@smith.com,financial_churn_flag
22452,"Catherine Rogers",jennifer07@gmail.com,engagement_churn_flag
22453,"John Armstrong",david51@gmail.com,financial_churn_flag
22454,"Julian Rodriguez",brooksjessica@johnson.com,financial_churn_flag
22455,"Brooke Obrien",vmarsh@gmail.com,financial_churn_flag
22456,"Michelle Neal",ashleebarker@hotmail.com,financial_churn_flag
22457,"Shelley Schwartz",terri84@hill.com,engagement_churn_flag
22458,"Nicholas Macias",livingstonjeremy@yahoo.com,financial_churn_flag
22459,"Sophia Williams",davidlara@ray-shields.com,financial_churn_flag
22460,"Jonathan Rojas",dwilson@leonard.com,financial_churn_flag
22461,"Lisa Anderson",joshuasmith@hotmail.com,active
22462,"Kenneth Thompson",gstrickland@parker.com,financial_churn_flag
22463,"Jennifer Cherry",jeffery40@nguyen.org,financial_churn_flag
22464,"Robert Wallace",hbrown@gmail.com,financial_churn_flag
22465,"Erin Nichols",jennifer55@gmail.com,engagement_churn_flag
22466,"Anthony Tran",jeanneperkins@yahoo.com,financial_churn_flag
22467,"Nancy Phillips MD",katelynhorton@brown-fisher.com,financial_churn_flag
22468,"Dominic Norris",anthonymartin@cain.com,financial_churn_flag
22469,"Brandon Ward",bpatterson@freeman.com,financial_churn_flag
22470,"Sarah Thomas",hroy@gmail.com,financial_churn_flag
22471,"Susan Villanueva",awilliams@hotmail.com,engagement_churn_flag
22472,"Vanessa Sullivan",nicholas27@gmail.com,financial_churn_flag
22473,"Sharon Dennis",nicolewood@yahoo.com,financial_churn_flag
22474,"Maria Watson",emoore@gmail.com,financial_churn_flag
22475,"Cynthia Thomas",michelle21@gardner.com,financial_churn_flag
22476,"Linda Guerrero",danielgilmore@gmail.com,financial_churn_flag
22477,"Samuel Barron",mccannpaul@humphrey-sloan.com,financial_churn_flag
22478,"Suzanne Ramsey",estradacarla@weiss.com,financial_churn_flag
22479,"Jason Blankenship",bridgettate@gmail.com,financial_churn_flag
22480,"David Oneill",angela69@delacruz-rodriguez.org,financial_churn_flag
22481,"Denise Stanley",owilliams@hotmail.com,engagement_churn_flag
22482,"Kimberly Miller",utaylor@hotmail.com,financial_churn_flag
22483,"Alan Davidson",isaiahperez@osborne.com,active
22484,"Mrs. Megan Ware DVM",gbates@gmail.com,financial_churn_flag
22485,"Lori Daniels",santiagojames@yahoo.com,financial_churn_flag
22486,"Aaron Perez",campbelljason@williams.net,financial_churn_flag
22487,"Terry Hill",raymondwatkins@bryan-french.info,active
22488,"Alexandria Adkins",kaitlin52@mahoney.org,financial_churn_flag
22489,"Stacey Ramirez",michealwhite@gmail.com,financial_churn_flag
22490,"William Gardner",mallory73@gmail.com,financial_churn_flag
22491,"Shirley Brown",bphelps@perry.com,financial_churn_flag
22492,"Carla Rocha",garnerevan@lee-stanley.info,active
22493,"Michael Hendricks",ystephens@reynolds.net,financial_churn_flag
22494,"Thomas Ray",barkernicole@hotmail.com,financial_churn_flag
22495,"Lindsey Young",veleztracey@kaiser.info,financial_churn_flag
22496,"Holly Holland",johncuevas@white.info,engagement_churn_flag
22497,"Alyssa Smith",sanfordchristopher@torres.com,financial_churn_flag
22498,"Brian Davis",sanchezryan@wallace.com,financial_churn_flag
22499,"Jeremiah Anderson",masseymichelle@hotmail.com,active
22500,"Janet Garner",kristymiller@gmail.com,financial_churn_flag
22501,"Julie Parker",brettphillips@gmail.com,financial_churn_flag
22502,"Patricia Nichols",whitebenjamin@yahoo.com,engagement_churn_flag
22503,"Stacy Keller",allenrichard@hotmail.com,engagement_churn_flag
22504,"Jennifer Rogers",sarahthompson@hotmail.com,financial_churn_flag
22505,"Jennifer Nichols",ikim@herrera.com,financial_churn_flag
22506,"Carla Smith",omccall@gmail.com,financial_churn_flag
22507,"Shannon Mcgee",sarathompson@wright.com,financial_churn_flag
22508,"Shawn Sexton",mmccarthy@wilkerson.org,financial_churn_flag
22509,"Todd Johnson",daniel81@hotmail.com,financial_churn_flag
22510,"Thomas Jackson",martinezshannon@gmail.com,financial_churn_flag
22511,"Kathleen Mejia",mcmillanpatty@estrada-walker.biz,financial_churn_flag
22512,"Samuel Underwood",moorematthew@hotmail.com,financial_churn_flag
22513,"Daniel Page",charles26@cardenas-thomas.info,financial_churn_flag
22514,"Joseph Harris",blyons@gmail.com,financial_churn_flag
22515,"Jason Stone",jclark@gomez.com,financial_churn_flag
22516,"Mrs. Kelly Stevenson DDS",alexis08@yahoo.com,engagement_churn_flag
22517,"Mr. Charles Malone",nweber@yahoo.com,financial_churn_flag
22518,"Gary Newton",matthewmartin@yahoo.com,financial_churn_flag
22519,"Connor Ross",matthew77@yahoo.com,financial_churn_flag
22520,"Miss Courtney Ross",haley44@peterson.com,financial_churn_flag
22521,"Brianna Green",hsullivan@dawson.com,financial_churn_flag
22522,"Joan Lopez",rroman@francis.com,financial_churn_flag
22523,"Matthew Schultz",markthomas@gmail.com,active
22524,"Taylor Simmons",jensensara@clark.com,financial_churn_flag
22525,"Karen Evans",shaungonzalez@yahoo.com,financial_churn_flag
22526,"Molly Leach",debraschmidt@yahoo.com,financial_churn_flag
22527,"Chris Torres",jason64@jones.net,financial_churn_flag
22528,"Catherine Martinez",xaustin@oneill.com,financial_churn_flag
22529,"Gary Johnson",monica55@yahoo.com,financial_churn_flag
22530,"Christopher Lopez",jonesdwayne@hotmail.com,financial_churn_flag
22531,"Stephanie Patrick",christopher42@phillips-mueller.com,financial_churn_flag
22532,"Stephanie Ortiz",qmejia@gmail.com,financial_churn_flag
22533,"Joseph Hines",sydney79@hotmail.com,financial_churn_flag
22534,"Mackenzie Mckee",victorianguyen@ruiz.com,financial_churn_flag
22535,"Gregory Ortiz",peterallen@rodriguez-sullivan.com,financial_churn_flag
22536,"Wayne Simpson",rosekaren@hotmail.com,financial_churn_flag
22537,"Justin Wolf",woodlisa@hotmail.com,financial_churn_flag
22538,"Sharon White",margaret47@hotmail.com,financial_churn_flag
22539,"Dawn Anderson",dfreeman@dean.com,financial_churn_flag
22540,"Brad Lane",patricia14@gmail.com,financial_churn_flag
22541,"James Berry",oreynolds@yahoo.com,financial_churn_flag
22542,"Maria Taylor",williamssusan@horne.info,financial_churn_flag
22543,"Jo Gonzales",markdavid@yahoo.com,financial_churn_flag
22544,"Allen Williams",cherylswanson@gonzalez-daniel.com,active
22545,"Martin Green",keith48@riggs-gutierrez.org,financial_churn_flag
22546,"Todd Dougherty",barnesmaurice@scott.com,financial_churn_flag
22547,"Jean Golden",bryantdavid@gmail.com,financial_churn_flag
22548,"Justin Salazar",maciaskathryn@yahoo.com,financial_churn_flag
22549,"Joseph Pace",tanya63@gmail.com,financial_churn_flag
22550,"Gregory Smith",harrismary@gmail.com,financial_churn_flag
22551,"David Sanford",michaelstephens@williams-hughes.com,financial_churn_flag
22552,"Chase Vance",kimlopez@yahoo.com,financial_churn_flag
22553,"Anthony Hall",barberstephanie@schultz-patel.biz,financial_churn_flag
22554,"Jessica Harper",cruznicholas@phillips.info,financial_churn_flag
22555,"Chad Foster",mdiaz@washington.com,financial_churn_flag
22556,"Mrs. Madison Sanchez",jennifermartin@yahoo.com,financial_churn_flag
22557,"Angela Cole",weisskathy@meadows.com,financial_churn_flag
22558,"Debra Franklin",susanthompson@clark.info,financial_churn_flag
22559,"Shannon Hansen",osbornnathan@hotmail.com,financial_churn_flag
22560,"Howard Williams",richmondwilliam@gmail.com,financial_churn_flag
22561,"Bryce Johnson",susancox@hotmail.com,financial_churn_flag
22562,"Carlos Harvey MD",reneewhite@yahoo.com,financial_churn_flag
22563,"Richard Morris",josephmcintosh@yahoo.com,active
22564,"Joseph Alvarez",albert43@hotmail.com,engagement_churn_flag
22565,"Sandra Williams",saracruz@hotmail.com,financial_churn_flag
22566,"Louis Wu",walter65@hotmail.com,engagement_churn_flag
22567,"Patrick Jennings",perkinsharry@yahoo.com,financial_churn_flag
22568,"Stacy Harris",christinekim@jensen-anderson.net,financial_churn_flag
22569,"Rachel Kerr",jonesedgar@hotmail.com,financial_churn_flag
22570,"Dillon Miller",dwelch@johnson.net,engagement_churn_flag
22571,"John Brown",raymondhansen@yahoo.com,active
22572,"Christine Horn",robertsteresa@arroyo.biz,financial_churn_flag
22573,"Erin Smith",jean39@gmail.com,financial_churn_flag
22574,"Rachel Gonzales",spencersmith@burns-sparks.com,financial_churn_flag
22575,"Timothy Fisher",margaret34@gmail.com,financial_churn_flag
22576,"Jon Mitchell",evanssheila@foster.com,financial_churn_flag
22577,"Donald Howard",gibsonbrittney@ortega.info,active
22578,"Michael Mullins",droberts@stout.com,financial_churn_flag
22579,"Derek Massey",aphillips@stewart.com,engagement_churn_flag
22580,"Ryan Foster",hensonisabel@yahoo.com,financial_churn_flag
22581,"Donald Brown",christopher70@fitzgerald.biz,financial_churn_flag
22582,"Keith Johnson",nielsenkristina@weeks-bryant.info,active
22583,"Seth Williams",garciabruce@thomas.com,financial_churn_flag
22584,"Aaron Knight",zacharyjordan@yahoo.com,financial_churn_flag
22585,"Karen Salazar",jameswerner@gmail.com,financial_churn_flag
22586,"Jamie Thompson",ronaldcooke@barton.com,financial_churn_flag
22587,"Anthony Scott",xmeyer@yahoo.com,financial_churn_flag
22588,"John Green",vchen@sheppard.org,financial_churn_flag
22589,"Toni Green",pmedina@hotmail.com,financial_churn_flag
22590,"Kelly Pierce",masonedward@rosales.info,financial_churn_flag
22591,"Kyle Livingston",bushrobert@dorsey.org,engagement_churn_flag
